timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1697587926318,6,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-22,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,6,0,2
1697587926324,1193,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-22,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1193,0,0
1697587926413,1199,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-27,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926413,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-27,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926420,1192,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-27,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1192,0,0
1697587926417,1198,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-12,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926417,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-12,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926424,1191,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-12,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1191,0,0
1697587926416,1200,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-11,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,3
1697587926416,8,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-11,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,3
1697587926424,1192,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-11,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1192,0,0
1697587926418,1289,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-25,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926418,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-25,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926425,1282,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-25,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1282,0,0
1697587926508,1203,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-19,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926508,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-19,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926515,1196,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-19,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1196,0,0
1697587926608,1208,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-9,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,4
1697587926608,8,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-9,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,8,0,4
1697587926616,1200,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-9,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1200,0,0
1697587926707,1199,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-6,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926707,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-6,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587926714,1192,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-6,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1192,0,0
1697587926809,1103,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-20,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,6,0,3
1697587926809,6,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-20,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,6,0,3
1697587926815,1097,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-20,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1097,0,0
1697587927516,600,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-23,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,3,0,0
1697587927516,3,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-23,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,3,0,0
1697587927519,597,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-23,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,597,0,0
1697587927517,600,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-22,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587927517,4,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-22,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587927521,596,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-22,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,596,0,0
1697587927612,595,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-27,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,3,0,0
1697587927612,3,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-27,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,3,0,0
1697587927615,592,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-27,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,592,0,0
1697587927615,598,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-12,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,3,0,0
1697587927615,3,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-12,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,3,0,0
1697587927618,595,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-12,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,595,0,0
1697587927616,600,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-11,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587927616,4,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-11,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587927620,596,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-11,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,596,0,0
1697587927707,509,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-25,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587927707,4,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-25,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587927711,505,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-25,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,505,0,0
1697587927711,597,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-19,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,3,0,0
1697587927711,3,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-19,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,3,0,0
1697587927714,594,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-19,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,594,0,0
1697587927817,693,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-9,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587927817,4,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-9,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587927821,689,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-9,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,689,0,0
1697587925615,2997,Get Count Available Participant,200,OK,172.19.252.203:1099-Thread Group 1-26,text,true,,343,1307,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/interview-schedules/622aa95d7b239e00125666ea/count-available-participants,2997,0,0
1697587925616,2996,Get Count Available Participant,200,OK,172.19.252.203:1099-Thread Group 1-30,text,true,,343,1307,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/interview-schedules/622aa95d7b239e00125666ea/count-available-participants,2996,0,0
1697587925216,3397,Get Count Available Participant,200,OK,172.19.252.203:1099-Thread Group 1-28,text,true,,343,1307,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/interview-schedules/622aa95d7b239e00125666ea/count-available-participants,3397,0,0
1697587927208,1407,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-18,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,6,0,3
1697587927208,6,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-18,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,6,0,3
1697587927214,1401,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-18,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1401,0,0
1697587927208,1498,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-16,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587927208,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-16,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587927215,1491,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-16,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1491,0,0
1697587927208,1499,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-8,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587927208,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-8,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587927215,1492,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-8,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1492,0,0
1697587927210,1499,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-14,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587927210,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-14,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587927217,1492,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-14,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1492,0,0
1697587927211,1499,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-17,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587927211,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-17,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587927218,1492,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-17,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1492,0,0
1697587927212,1499,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-24,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587927212,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-24,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587927219,1492,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-24,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1492,0,0
1697587927214,1497,Get Request Update Internship Data by ID,401,Unauthorized,172.19.252.203:1099-Thread Group 1-15,text,false,,725,2598,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587927214,7,Get Request Update Internship Data by ID-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-15,text,true,,447,1299,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,7,0,3
1697587927221,1490,Get Request Update Internship Data by ID-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-15,text,false,,278,1299,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63aba5c7e708bf001316dea1/get-by-id,1490,0,0
1697587928616,797,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-18,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,3,0,0
1697587928616,3,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-18,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,3,0,0
1697587928619,794,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-18,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,794,0,0
1697587928706,708,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-16,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587928706,4,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-16,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587928710,704,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-16,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,704,0,0
1697587928707,708,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-8,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587928707,4,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-8,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587928711,704,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-8,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,704,0,0
1697587928709,707,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-14,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587928709,4,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-14,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587928713,703,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-14,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,703,0,0
1697587928710,707,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-17,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587928710,4,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-17,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587928714,703,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-17,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,703,0,0
1697587928711,795,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-24,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,3,0,0
1697587928711,3,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-24,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,3,0,0
1697587928714,792,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-24,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,792,0,0
1697587928711,796,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-15,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587928711,4,Get Request Update Internship Data by Internship Data-0,308,Permanent Redirect,172.19.252.203:1099-Thread Group 1-15,text,true,,460,1312,30,30,http://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
1697587928715,792,Get Request Update Internship Data by Internship Data-1,401,Unauthorized,172.19.252.203:1099-Thread Group 1-15,text,false,,278,1312,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,792,0,0
1697587927906,1608,Get Request Update Internship Data by Internship Data,401,Unauthorized,172.19.252.203:1099-Thread Group 1-6,text,false,,738,2624,30,30,https://api-dtpinternship-admin-stage.ddbtelkom.id/api/admin/v1/request-update-data/supervisor/63a8807ea612860012da5623/get-by-internship-data,4,0,0
